Datetime,Timetime,press_key,text_telega
2023-10-26 21:44:30,1698338670.318459,'/'
2023-10-26 21:44:31,1698338671.4257681,'s'
2023-10-26 21:44:31,1698338671.6147666,'t'
2023-10-26 21:44:31,1698338671.70491,'a'
2023-10-26 21:44:31,1698338671.8630445,'r'
2023-10-26 21:44:32,1698338672.0350363,'t'
2023-10-26 21:44:32,1698338672.6304533,Key.backspace
2023-10-26 21:44:32,1698338672.791637,Key.backspace
2023-10-26 21:44:32,1698338672.9292102,Key.backspace
2023-10-26 21:44:33,1698338673.0701983,Key.backspace
2023-10-26 21:44:33,1698338673.1863472,Key.backspace
2023-10-26 21:44:33,1698338673.837766,Key.shift
2023-10-26 21:44:33,1698338673.9306324,Key.alt_l
2023-10-26 21:44:34,1698338674.3058589,'s'
2023-10-26 21:44:34,1698338674.8171544,'a'
2023-10-26 21:44:35,1698338675.5569863,Key.backspace
2023-10-26 21:44:36,1698338676.2415,'t'
2023-10-26 21:44:36,1698338676.37583,'a'
2023-10-26 21:44:36,1698338676.5130637,'r'
2023-10-26 21:44:36,1698338676.672766,'t'
2023-10-26 21:44:37,1698338677.122383,Key.enter
2023-10-26 21:44:43,1698338683.226765,'l'
2023-10-26 21:44:43,1698338683.4107666,'f'
2023-10-26 21:44:44,1698338684.147121,Key.enter
2023-10-26 21:44:44,1698338684.45537,1698338684.45537,lf
2023-10-26 21:44:45,1698338685.2338932,Key.shift
2023-10-26 21:44:45,1698338685.3577635,Key.alt_l
2023-10-26 21:44:46,1698338686.0555325,'l'
2023-10-26 21:44:46,1698338686.397278,'f'
2023-10-26 21:44:47,1698338687.066589,Key.enter
2023-10-26 21:44:50,1698338690.3747616,'l'
2023-10-26 21:44:50,1698338690.4857655,'f'
2023-10-26 21:44:50,1698338690.9477248,Key.enter
2023-10-26 21:45:10,1698338710.0666754,'k'
2023-10-26 21:45:10,1698338710.1436708,'l'
2023-10-26 21:45:10,1698338710.1829276,';'
2023-10-26 21:45:10,1698338710.2697837,"""'"""
2023-10-26 21:45:10,1698338710.3617456,'k'
2023-10-26 21:45:10,1698338710.3867595,'l'
2023-10-26 21:45:10,1698338710.4418306,';'
2023-10-26 21:45:10,1698338710.531766,"""'"""
2023-10-26 21:46:40,1698338800.309733,'s'
2023-10-26 21:46:42,1698338802.5431902,Key.backspace
2023-10-26 21:46:44,1698338804.4902236,Key.ctrl_l
2023-10-26 21:46:44,1698338804.583742,'\x1a'
2023-10-26 21:46:45,1698338805.1277428,'\x1a'
2023-10-26 21:46:47,1698338807.4377415,Key.shift_r
2023-10-26 21:46:47,1698338807.556931,"'""'"
2023-10-26 21:46:49,1698338809.6777415,'k'
2023-10-26 21:46:49,1698338809.7658107,'l'
2023-10-26 21:46:49,1698338809.9178743,';'
2023-10-26 21:46:50,1698338810.4966917,'k'
2023-10-26 21:46:50,1698338810.508692,'l'
2023-10-26 21:46:50,1698338810.5307357,'j'
2023-10-26 21:46:51,1698338811.1344867,';'
2023-10-26 21:46:51,1698338811.697742,'l'
2023-10-26 21:46:51,1698338811.8803322,'j'
2023-10-26 21:46:51,1698338811.8953319,';'
2023-10-26 21:46:52,1698338812.0817378,'k'
2023-10-26 21:46:52,1698338812.1187756,'l'
2023-10-26 21:46:52,1698338812.2601042,';'
2023-10-26 21:46:52,1698338812.3831992,'j'
2023-10-26 21:46:52,1698338812.4122257,'k'
2023-10-26 21:46:52,1698338812.4692307,'l'
2023-10-26 21:46:52,1698338812.5734334,'.'
2023-10-26 21:46:52,1698338812.7898166,'k'
2023-10-26 21:46:52,1698338812.8038168,'l'
2023-10-26 21:46:52,1698338812.8976693,'.'
2023-10-26 21:46:52,1698338812.9818094,'h'
2023-10-26 21:46:53,1698338813.1017487,'k'
2023-10-26 21:46:53,1698338813.2956388,'g'
2023-10-26 21:46:53,1698338813.3156512,'u'
2023-10-26 21:46:53,1698338813.3997421,'i'
2023-10-26 21:46:53,1698338813.6907458,'j'
2023-10-26 21:46:53,1698338813.9490685,'g'
2023-10-26 21:46:54,1698338814.0402434,'y'
2023-10-26 21:46:54,1698338814.5787418,'8'
2023-10-26 21:46:54,1698338814.9117677,'8'
2023-10-26 21:46:55,1698338815.05474,'8'
2023-10-26 21:46:55,1698338815.1873415,'8'
2023-10-26 21:46:55,1698338815.342838,'8'
2023-10-26 21:46:55,1698338815.491937,'8'
2023-10-26 21:46:55,1698338815.6291869,'8'
2023-10-26 21:46:55,1698338815.7629485,'8'
2023-10-26 21:46:55,1698338815.9195068,'8'
2023-10-26 21:46:56,1698338816.0674915,'8'
2023-10-26 21:46:56,1698338816.22674,'8'
2023-10-26 21:46:56,1698338816.3357406,'8'
2023-10-26 21:46:56,1698338816.604789,'8'
2023-10-26 21:46:56,1698338816.7541163,'8'
2023-10-26 21:46:56,1698338816.887216,'8'
2023-10-26 21:46:57,1698338817.038333,'8'
2023-10-26 21:46:57,1698338817.1877418,'8'
2023-10-26 21:46:57,1698338817.4226463,'7'
2023-10-26 21:46:57,1698338817.579739,'7'
2023-10-26 21:46:57,1698338817.7470298,'7'
2023-10-26 21:46:57,1698338817.9187388,'7'
2023-10-26 21:46:58,1698338818.085742,'7'
2023-10-26 21:46:58,1698338818.2494912,'7'
2023-10-26 21:46:58,1698338818.397171,'7'
2023-10-26 21:46:58,1698338818.5411477,'7'
2023-10-26 21:46:58,1698338818.7830575,'6'
2023-10-26 21:46:58,1698338818.9578426,'6'
2023-10-26 21:46:59,1698338819.1039832,'6'
2023-10-26 21:46:59,1698338819.2511795,'6'
2023-10-26 21:46:59,1698338819.4203274,'6'
2023-10-26 21:46:59,1698338819.607158,'6'
2023-10-26 21:47:07,1698338827.1237693,Key.ctrl_l
2023-10-26 21:47:07,1698338827.3382576,'\x18'
2023-10-26 21:47:10,1698338830.5469253,Key.enter
2023-10-26 21:47:11,1698338831.5541754,Key.ctrl_l
2023-10-26 21:47:11,1698338831.742516,'\x16'
2023-10-26 21:47:16,1698338836.3189929,'s'
2023-10-26 21:47:16,1698338836.3699927,'d'
2023-10-26 21:47:17,1698338837.9947753,'d'
2023-10-26 21:47:18,1698338838.7202365,'a'
2023-10-26 21:47:19,1698338839.2223365,'s'
2023-10-26 21:47:19,1698338839.801558,'f'
2023-10-26 21:47:20,1698338840.073559,'a'
2023-10-26 21:47:20,1698338840.201557,'s'
2023-10-26 21:47:20,1698338840.4117372,'d'
2023-10-26 21:47:20,1698338840.5405436,'a'
2023-10-26 21:47:20,1698338840.6387374,'s'
2023-10-26 21:47:20,1698338840.7478802,'d'
2023-10-26 21:47:20,1698338840.905724,'a'
2023-10-26 21:47:20,1698338840.997724,'s'
2023-10-26 21:47:21,1698338841.1007762,'d'
2023-10-26 21:47:21,1698338841.2914007,'a'
2023-10-26 21:47:21,1698338841.361399,'s'
2023-10-26 21:47:21,1698338841.4364161,'d'
2023-10-26 21:47:26,1698338846.873085,Key.ctrl_l
2023-10-26 21:47:27,1698338847.205735,'\x03'
2023-10-26 21:47:28,1698338848.767871,Key.ctrl_l
2023-10-26 21:47:28,1698338848.87556,'\x16'
2023-10-26 21:47:32,1698338852.0095963,'a'
2023-10-26 21:47:32,1698338852.110142,'s'
2023-10-26 21:47:32,1698338852.559311,'d'
2023-10-26 21:47:32,1698338852.8300898,'f'
2023-10-26 21:47:33,1698338853.2874525,'a'
2023-10-26 21:47:33,1698338853.8627355,'d'
2023-10-26 21:48:34,1698338914.3049188,'h'
2023-10-26 21:48:35,1698338915.0826645,'l'
2023-10-26 21:48:35,1698338915.5067236,'h'
2023-10-26 21:48:35,1698338915.681653,'k'
2023-10-26 21:48:35,1698338915.8676054,'l'
2023-10-26 21:48:36,1698338916.169553,'9'
2023-10-26 21:48:36,1698338916.2652047,'u'
2023-10-26 21:48:36,1698338916.5120313,'i'
2023-10-26 21:48:37,1698338917.4977221,'l'
2023-10-26 21:48:37,1698338917.8417237,'i'
2023-10-26 21:48:38,1698338918.1016822,'i'
2023-10-26 21:48:38,1698338918.3271537,'i'
2023-10-26 21:48:38,1698338918.4030313,'u'
2023-10-26 21:48:38,1698338918.7660148,'u'
2023-10-26 21:48:38,1698338918.897633,'l'
2023-10-26 21:48:38,1698338918.9216626,'i'
2023-10-26 21:48:39,1698338919.2632256,'u'
2023-10-26 21:48:39,1698338919.3427212,'i'
2023-10-26 21:48:39,1698338919.4466357,'l'
2023-10-26 21:48:39,1698338919.5980432,'u'
2023-10-26 21:48:39,1698338919.6817846,'i'
2023-10-26 21:48:39,1698338919.7704053,'l'
2023-10-26 21:48:39,1698338919.9134052,'u'
2023-10-26 21:48:40,1698338920.0744054,'i'
2023-10-26 21:48:40,1698338920.0894065,'l'
2023-10-26 21:48:40,1698338920.2494051,'u'
2023-10-26 21:48:40,1698338920.3782065,'i'
2023-10-26 21:48:40,1698338920.5755346,'l'
2023-10-26 21:48:40,1698338920.8517184,'j'
2023-10-26 21:48:40,1698338920.9397142,'k'
2023-10-26 21:48:41,1698338921.075104,'l'
2023-10-26 21:48:41,1698338921.5509093,'h'
2023-10-26 21:48:41,1698338921.8143911,'k'
2023-10-26 21:48:41,1698338921.899544,'j'
2023-10-26 21:48:42,1698338922.0668924,'l'
2023-10-26 21:48:42,1698338922.5408797,'k'
2023-10-26 21:48:42,1698338922.5637288,'j'
2023-10-26 21:48:42,1698338922.7272205,'h'
2023-10-26 21:48:43,1698338923.0141392,'k'
2023-10-26 21:48:43,1698338923.6482894,'8'
2023-10-26 21:48:44,1698338924.1945596,'7'
2023-10-26 21:48:44,1698338924.4460642,'8'
2023-10-26 21:48:44,1698338924.9777234,'7'
2023-10-26 21:48:45,1698338925.1490674,'8'
2023-10-26 21:48:45,1698338925.2587187,'o'
2023-10-26 21:48:45,1698338925.7747195,'h'
2023-10-26 21:48:45,1698338925.7877207,'l'
2023-10-26 21:48:46,1698338926.122719,'k'
2023-10-26 21:48:46,1698338926.1837218,'h'
2023-10-26 21:48:46,1698338926.4710238,'j'
2023-10-26 21:48:46,1698338926.483024,'l'
2023-10-26 21:48:46,1698338926.606498,'h'
2023-10-26 21:48:46,1698338926.8187215,'k'
2023-10-26 21:48:47,1698338927.0447092,'k'
2023-10-26 21:48:47,1698338927.4170413,'n'
2023-10-26 21:48:47,1698338927.4981606,'h'
2023-10-26 21:48:47,1698338927.622203,'d'
2023-10-26 21:48:47,1698338927.7547219,'h'
2023-10-26 21:48:47,1698338927.8237538,'n'
2023-10-26 21:48:47,1698338927.982781,'g'
2023-10-26 21:48:48,1698338928.0857403,'h'
2023-10-26 21:48:48,1698338928.1757698,'d'
2023-10-26 21:48:48,1698338928.300839,'b'
2023-10-26 21:48:48,1698338928.471748,'s'
2023-10-26 21:48:48,1698338928.6129026,'g'
2023-10-26 21:48:48,1698338928.766702,'b'
2023-10-26 21:48:48,1698338928.779702,'d'
2023-10-26 21:48:50,1698338930.0348709,'n'
2023-10-26 21:48:50,1698338930.3198442,'y'
2023-10-26 21:48:50,1698338930.3760397,'t'
2023-10-26 21:48:50,1698338930.5580814,'h'
2023-10-26 21:48:50,1698338930.5870953,'b'
2023-10-26 21:48:50,1698338930.7737966,'d'
2023-10-26 21:48:50,1698338930.8739202,'t'
2023-10-26 21:48:50,1698338930.9877203,'h'
2023-10-26 21:48:51,1698338931.0007186,'b'
2023-10-26 21:54:15,1698339255.4770029,Key.backspace
2023-10-26 21:54:15,1698339255.6295786,'t'
2023-10-26 21:54:17,1698339257.619619,Key.backspace
2023-10-26 21:54:17,1698339257.7937157,'t'
2023-10-26 21:54:21,1698339261.6149166,Key.backspace
2023-10-26 21:54:21,1698339261.7646637,'l'
2023-10-26 21:54:27,1698339267.054662,Key.backspace
2023-10-26 21:54:27,1698339267.2097778,'l'
2023-10-26 21:54:35,1698339275.6240408,Key.delete
2023-10-26 21:54:36,1698339276.004217,Key.delete
2023-10-26 21:54:45,1698339285.946835,Key.ctrl_l
2023-10-26 21:54:46,1698339286.3777301,'\x03'
2023-10-26 21:54:48,1698339288.2532966,Key.ctrl_l
2023-10-26 21:54:48,1698339288.3376586,'\x16'
2023-10-26 21:54:59,1698339299.6866755,'t'
2023-10-26 21:55:02,1698339302.1817544,'t'
